candidate_id	semantic_class
numeric-2919f6a30f46ff628caa9b5a5a659fbc3f52b75dc97ace28846b4480295faeca	declared-finite-contract
numeric-01ddc52318b6f0054de7e9385b44bc743b8fdbaff0dce2bc9a8ec315129514d6	declared-finite-contract
numeric-e6add58e9254251827cf624689a511e63ba1efcd2604039c33fa5a71f947a6f7	declared-finite-contract
numeric-b0afa3703af15a178da4940602fab00365524759acb5fc52f241d99396ad5c0d	declared-finite-contract
numeric-36b71716120193f70dc87647300a163faa908268db30319208feb8b145493e30	structural-multiplicity
numeric-143b422a5e04403675ce2ef74a83aad2d2cd973c4f81c87d4759c06833ceb26c	declared-finite-contract
numeric-b34809590abbc0708a7ac9c5ea004c0f4b87e4d592ee3ef6e94111f36d3ba08f	structural-multiplicity
numeric-9e876d36c428c79500c0d77d4ba6853abda7c344b2b9a7c6a74349d5efdf6452	structural-multiplicity
numeric-0581310639b88b4baff148776c2f0a751c4c02037497597e922dedeb675c047a	declared-finite-contract
numeric-6ebb14305b3bfa447c9d487fb8d146dd5e4a2b74916fda1febfe4cdb665bb26a	structural-multiplicity
numeric-a9421866be66cfb90753fe9d93c2929a61fb9ec7e0739cf0322a95c17527b775	declared-finite-contract
numeric-d88ab6d8d97618cda4df6ea1f37c33fefd425efc98c3e97001295148c5cb0c05	declared-finite-contract
numeric-d1601bab22bbac28ed6646b54f0c61be91fc1b5bedeb778ae92c3b3c53fe2e75	declared-finite-contract
numeric-4df46778a81fbb4d20adcfcc258fdb633e9e098881fca4e21d4ae9f97b431aef	declared-finite-contract
numeric-b4c1e163f1d5c7a9b1be69af7e0c927240deeb7388f231b75330680627848428	declared-finite-contract
numeric-7532288a7369ac15e62d7433aabd5797e5a0fe1773da2aabf3ee2e4c5a020548	declared-finite-contract
numeric-6243fc057449fd4e438c3b7c67b4fcdeaeec083bb4f0968cc7d144668fbea0ea	declared-finite-contract
numeric-c8fc3d2e31f295e0700416683862fcdf1eab97dbcf925ca203cd5be02f467f33	declared-finite-contract
numeric-5d82a57bae1462e7d936e76bb2d79cf59a161536c38291d2c882caa239633fa9	structural-multiplicity
numeric-8d2d8e4e84efdf405cc85707c5ac430457322227ebbdcd5811b7d39d680284d7	declared-finite-contract
numeric-c7faaa1f8c82efc94eefbb9e0b70b8a29486fc9c27a8850a1e3bcdbfa42379c8	structural-multiplicity
numeric-8231a942edc2f18efd43affd9d5d0853c2ed527f08cba14117cc70ccc81f06b7	declared-finite-contract
numeric-4730de75b75dbd5a91a2fc1fe12b63d317178b3beb38e891b801d1ecb0fe5a02	declared-finite-contract
numeric-bea8d92c5e12b620e220483b0c7eac47ae9735c36ef8cebdd17fca53aeec0c53	declared-finite-contract
numeric-d4670c91e3ed6e950643a39ad3afce2b11e3f7b60fe49e06694a970a7bb43187	declared-finite-contract
numeric-e15fd58a23136740ca9e30d23698a5ed5acbedaff8c43e2c57258650b1e27c00	declared-finite-contract
numeric-7d55c1ea809557ed3bbf5e52fe8119e9b8748aa541303a30a53ed3082abb6b8d	declared-finite-contract
numeric-832202de00a6e643af3f74f0d52b5a6520ef047fe4cd865c5f04d780b99c8acf	declared-finite-contract
numeric-80526e0dc3a06973ceb66d0a7123ee0e18f16cd4b1577d1e4afce67e4dbd492e	declared-finite-contract
numeric-1f16039cb1be0d5d1da40d48d0ca00a4eed0539983a9eb59df015d05c10cc69b	declared-finite-contract
numeric-28c2ce1ab1808f5f76483b1cb7f8475c22b200bee944eaadf7f6ff1d96842dda	declared-finite-contract
numeric-31c5c1c5e1f471d60f32c0f3376316077ca531c047239aaad1120969fde0125e	declared-finite-contract
numeric-a32fb99394a05b8c1294f4604fce4d3be24d6f3b78a1560dd25ae95564877d33	declared-finite-contract
numeric-6467f8746d7a6946d8649a076c6d6f41bfcc0f1c954399c90dc62563e193b59c	declared-finite-contract
numeric-63fb5e357cfc43028612c1c9ebe44c9e8f976c1745dc8a945458358db8b6ab90	declared-finite-contract
numeric-1abc949087ff60f2c646b8b50fbd898c12b8551d737c6033137b2ce5d313f186	declared-finite-contract
numeric-2294e11036c8da5bc4a78970db9b871c90b116d589ee0659c8e894ab5e454b98	declared-finite-contract
numeric-3cdbaf86d725d3bfd90eca5cba796453b53624ce368d9010d19d077f71fe18c9	declared-finite-contract
numeric-111512f9b9bbb569f75f4e0db70637bed31ae71aacd160ff29aaac498998c29d	declared-finite-contract
numeric-0356676082fbaaac3a1d74b74dcdd6927b6e23591d04427e64073ef33ba7d380	declared-finite-contract
numeric-1c1c6db70ef70bf514b6d83838fa671719594fafa298af6d4cb7949f90aa899f	declared-finite-contract
numeric-2c491d47f66265a3c64b127e4fe3d30a7779e9cd10d2c112acf3a1eb8a6c7c0b	declared-finite-contract
numeric-f7897c17ae9948fef3c19c968590ef82e0bceed60d268a491e60da4e623b8356	declared-finite-contract
numeric-f5e70e60cac98d2d0ae7442fbb542297d5f2ab4aabecb5e434c4c741fdb22a63	declared-finite-contract
numeric-6d25a5d73a2799dde3160aa70dc1728e2adc58501535f64a5d51874da9147d6a	declared-finite-contract
numeric-c69da6bf0bcf0bfc1c686eec948c99ebadbba8d07bfbfc8f087aec681911f8a7	declared-finite-contract
numeric-7a46572252e7b984b8a4eaa98553df7b79ba2737cf487c38ccd741f63fd855d5	declared-finite-contract
numeric-6b33553de00d61ec2f1e4fd1fcf037d7762c3db75318d7aaeb28373b01dff344	declared-finite-contract
numeric-18975cb49f97d7ab7f5ae9a89808712fcb55f2256f8bc979ba9bf3f950260f80	declared-finite-contract
numeric-8831360533b137639656ee6ade0f650611c5de657d67a0648481f21b0c6ec29e	declared-finite-contract
numeric-894d77e0d413c2fc0c2ab481149b0b9ac740eaeae36c2e44567688fd2a7c1f59	declared-finite-contract
numeric-cbffc89114677f88c67d6d8da0e13821042a5f777d4cf86892db0b310b35b907	declared-finite-contract
numeric-27aa500afc1edd660202e27bf5da514e8f3d7eac4052cf5f2872958bff47e1d0	structural-multiplicity
numeric-7a63111819d3900b483da19da852f2e587dcf2bd4d4f5eca52cb43d4ef9d15fb	declared-finite-contract
numeric-b111abe9425fb654f73c5ccdb83135b24e7fa8651418564f897d8a265e16e501	structural-multiplicity
numeric-478ecf46a89c32a6bd394746792d1a42f1d4a56c7c3fa650407d03b50993b29a	structural-multiplicity
numeric-487cfb294640c22510b21ddc3d0c18990d9b3be1c476d6e2a2ef408b696f0a8c	declared-finite-contract
numeric-f7ef90a008662e7a3ef1d33be0fc45005cf0422397195753d942008da9bb1168	declared-finite-contract
numeric-6f6f6d9553708556e49a2d964029ba39ff873a2855addb4af20f56afab6bd365	declared-finite-contract
numeric-5174b196f0f5a21f1125b2c27d4f5f72ead21b600acc0c3b91bb4d2ac5561911	declared-finite-contract
numeric-625da0e634bc995f6cc8fb3f80cede66f533c2850a61df9796ca1fb25ea0eef6	declared-finite-contract
numeric-eebd1e3a371b806e3d2107e4509a01c6231d1ed9516d18d8fd26648eeb1f2ee0	declared-finite-contract
numeric-8c50d0eecdcedcce90747c00ca508ccea9934cdeed1168967d9db0f243ac1126	declared-finite-contract
numeric-e8053244b192ec0feba62d07835515af6206d76d595afb4e7871f3487cc2f9b4	declared-finite-contract
numeric-b2e34bec601c39a7715c66814297f4fbbf7cdef8eba54e8e9529d5329b70e5f6	historical-snapshot
numeric-0f08fce83ed0b25ed6001fa2a2ae600babdc3ffed6eeb2d28904aa32a51f8d07	declared-finite-contract
numeric-b4cf9d8c8f41722d86123d9982121ddc9b998cef8b6db6df73326f2ea92b6379	structural-multiplicity
numeric-3ccbc0dbc1a43bb3c43c9928dfb9cf8a0ad6c871fdde3fae38bf0aff62fb900e	declared-finite-contract
numeric-974e853af2125026fa6c01714dce2f4c5247daa86c5d78eb1b062df851f13fa4	declared-finite-contract
numeric-f2b7f1a8411c79f00716ebca428eaec681c76d723b487e9cb89f4a4e2eb6fd5b	declared-finite-contract
numeric-43b75f017ffb66a39a8cffb3715864fab36a1b23e9a39507b0bd6b7d6eacd3e4	declared-finite-contract
numeric-5b6899f6ca89cb4f2e119107059d8ea082e254c6664f109c5825d3bd93946e36	declared-finite-contract
numeric-5b4a7b724875c1574fd5d39b32191c433940ccac232b8bc4c0960fdac6ec6dbc	declared-finite-contract
numeric-db9a4a351ff9e1ab02d4c6dbf1a51e143a92917608fa53c8d9f5cc352aeded43	declared-finite-contract
numeric-fd94e64456b4a08f82a677546a0d5459336731f2d9dd1ee803a16638697e93ce	historical-snapshot
numeric-0e5e79722c708c845e54b80f92d0e74f43facc185986ec550327f7eda28ddfde	historical-snapshot
numeric-25d524940def5d07b8fa11f9a47a6f36a4d1fddea5568d7fbbc732e348a1d494	declared-finite-contract
numeric-1121a992690b6d1e9013cb1b50ebb1ec2c28d2fb4f80c9b027e1293077fb8fc6	declared-finite-contract
numeric-7c49b2c38581b46c9f1383f038d27b80d09e720395066471e6273707d176eed6	structural-multiplicity
numeric-64eeb1934b937254d1714b5519057e93de44e7834609aeead072ddf6840f4df6	declared-finite-contract
numeric-63598d89c3a7481fe96b002284b4291987ea71c2d5014be3124965e2b2807923	declared-finite-contract
numeric-289fc6634a38e4ca161aa25fdeb1c0fa56fac4e0dcbee797a42c478705feef38	declared-finite-contract
numeric-cc38d665987e0d001a28237dfce53a2c7b727e7eedc1cd01d5a198c8209a1588	structural-multiplicity
numeric-9585ea4b1c5aeb67e936382dfbdc4f8198cfaa79c6a4df60aa399ddd4201499a	declared-finite-contract
numeric-d528563e73b8202b2017b7f59991d198d14f3e720dfd9ccdc9af2f5e1d31106f	declared-finite-contract
numeric-eb12ca435ba9ab2c8269f99e94ad83adf40dc98787c35c4ba7d19143dab0052e	declared-finite-contract
numeric-0ff1765835957dd51d4129b9d3de3a63a13c88e3056eb9874de406aed8b71b7c	declared-finite-contract
numeric-4a9e4c3b559c875cd82585de01215c6e0a76c1d06c7340b9cc609dc88ab91e2e	declared-finite-contract
numeric-4ee067a0fd8a05e674e2453d2db71fccb8df0cf4005f67cf9ba6c66907c9aed9	declared-finite-contract
numeric-59e7df979cf35c9b0c049715364759c2b78bbc9ffc75e56ebe9cb48bb9e6076f	declared-finite-contract
numeric-a287f4c9a4d2b290081217374c061a57218efd50c1253ccad59bedc5a59d6370	declared-finite-contract
numeric-83f0007a3bd85e691c95fe0e44b120e723be69dac1a84403e895fd52b9e72436	declared-finite-contract
numeric-9feb24dc3adb38241eaba4dc02ec8d4c3fb4792d981f6a7fb908e6ff6b0a80dd	policy-threshold
numeric-f5782a894739394a30cace71a58b815d6cfdb8c804ba9907370f3dc911860b3e	mutable-aggregate
numeric-51427d8808dfa092edb1ba8a51dbd85d1f6d2f4ff1252d68e20f0c7f2e9dd374	declared-finite-contract
numeric-f5d02246cbf95ad3236b4b33a9a4277fb6ea93dbcff115a34dba8f27c434aa3f	declared-finite-contract
numeric-3868a88bbaac515d0e751342543a2245ff841e28a094e301aaf192db73d63925	declared-finite-contract
numeric-710f939025b7e316c4bb7eb0f5c8138c76522036fbc709043933110a1bab8e69	structural-multiplicity
numeric-93d5a99486f1220a1848c5caa76fe4118103235372922d0b9a91b4dcd36d9284	declared-finite-contract
numeric-8cdace719f27ecb62700b95bca33dc118b79bce8931c7fcbfbe31c6232c30dab	structural-multiplicity
numeric-41c3245d68fb2cc4727ce124c5ea74a10a90d892aeb794b2ee4d5fd676093901	declared-finite-contract
numeric-6e90d0fc7498b149a15aeb155a47e53bc382cc22bf5c42dce4286b0859738501	structural-multiplicity
numeric-42b2ee23738d1961be2c7cf9d67c9b2cdb399eeba4b91d368a475a78ee60f091	mutable-aggregate
numeric-59f5bb941adc4c04596c9cc3439e0c657ca231837e84c5055235bcee9dc9d5f7	declared-finite-contract
numeric-5a80b3402f9988b01ac4c0bfee0c9699ad346d758613b37aed1af0e7b10cb520	declared-finite-contract
numeric-448d595f4ea23ac087bf68f08c5542fcdc34623bc2a22aa30d7157e359d63501	structural-multiplicity
numeric-98fc306cefaf925503385538b82743c3c709acce07961d57be82cf6e2462cb21	historical-snapshot
numeric-97e6636d7de5b1bb410bfe977b538d0c69e10fc48857f6c9dc9beb901b180c89	declared-finite-contract
numeric-c986ab6627afeb973f5ca202938ce3ee9f7356f8da569998e005eea79fb1c98c	declared-finite-contract
numeric-f9ee8b79568a8bd22b3443848703bd92e582bf21a4a3f767533aaf94fbb16857	declared-finite-contract
numeric-0c2bd147edb4f66dc021c080e2ef72d5d9ba512329d767ba371c35c40648947e	declared-finite-contract
numeric-496e75264b35eb13e74490245042b8b5153e140e067a82870b87e565fc961c9e	declared-finite-contract
numeric-10ac11acc988672c7a4f92cd53165ad542852ee081b4761b0fd0fba1f68506c6	declared-finite-contract
numeric-45d6e312893df9245c2700ef84bda4832a9c9be742e51498020a06bf318865a5	declared-finite-contract
numeric-e96eef9431203a5d8fb8c785bfea42be66e09b27fc98755177c8b0efe919ce01	mutable-aggregate
numeric-8520803b8baf21c8b169e94f6d05b446634cb6fc8bb15fa1cabd163957debda1	declared-finite-contract
numeric-18f2e7d1f1a34efa43a53fcd01268f9e3c8ba3fa7558ceeccb7a126403c8c1fb	declared-finite-contract
numeric-caa301a0f4665f1ff372baa49435e8a418cc8f358e6adf2be684d250b379fd98	declared-finite-contract
numeric-54579d3e331248cb73a7d58220dbd2099601ca5227fa1c8e3e0fe2f3d10739de	declared-finite-contract
numeric-44b0c7e9749f29a02eacd3e7bb65aef846fbf1b792b7f584eb4868dfb6681e12	declared-finite-contract
numeric-6e7f8aaa1f8e35061f0de830bbde2e2a772720b993d5dedb8be795f3a40aebd8	declared-finite-contract
numeric-f7cab3d02f81275244d5e8299ffdaf965b074edef135af187450c513aed256de	declared-finite-contract
numeric-e387afc8141dfa032348653db609a1c9ccf6871d5763fa3eac069d546ec4b7d1	declared-finite-contract
numeric-20d1fb01fcfecfd9ad4716d9aab9c81162b3cae707fa04650b6b83216366b354	declared-finite-contract
numeric-cb0d41f01e4381b30623add11b5149d239a538dd48cce80689fc1421fa835158	mutable-aggregate
numeric-6ede0589064b149e67cbc02f691b436c963397fa0d929dde4c4ab87ec607d348	declared-finite-contract
numeric-126e8c1b0f0e58d7283ef21fe9a37e4a4b927eca626637a8cada52ba831f4bd3	declared-finite-contract
numeric-c245a3715498c45a6c3ad1a5d9024268a5d1d327ef1387a5af0ea71709cca6a9	declared-finite-contract
numeric-f50b8ed90382323e9c2691647bbb73062a9cca0f28f9f91e1cf8f03429f35db0	declared-finite-contract
numeric-471bf688aea794f74bbba375688c191d4c9fb2a62f8f461f762bb9c071b36e39	mutable-aggregate
numeric-2dae76e26ed7f3d79462e748838de553e389e388882cf471e04e44b574791684	declared-finite-contract
numeric-e466d2b2b081743a57cd8726a5106a911a78ecefc69b58f3494625e854901098	declared-finite-contract
numeric-70adc633e6d9835b804ace1d12ede42b778c25059a3388d7bd675392a23ffff3	declared-finite-contract
numeric-b1bc43a86ea4fec76e5aa924d404343bdee9fa6000627621bd707ae12612653e	declared-finite-contract
numeric-2efd4580fafc4b76b5329c9d708ab849e05e04154e5c89782602e74fcb3dedbd	mutable-aggregate
numeric-7adba85015c221739a8c18c06d0214476c1175217c7cf6e1c8d89ffb5264a223	declared-finite-contract
numeric-b690e1619bc5ced84d2dec6e1237a65b3d26dd1d2990bcc5119d9f012e019b57	declared-finite-contract
numeric-ceb0e2ba6f3700702e4a9aaa479f809778be727bafd71422190647c5f6e21722	declared-finite-contract
numeric-085c445a2fd7dba3d946c383e69f7edc8fabbae55070d291d2d5948079852869	declared-finite-contract
numeric-23acea73ec783d765bc567768b4edd18c68f357ef2c19a6e17470528a5a9b59e	declared-finite-contract
numeric-313aa5f92f2517ac88721f8c4aa1775f08b02febeca25aba7e89f5801cf798bd	declared-finite-contract
numeric-44e791e8a7609adcd88b1fdb455220d26bec3cfb131f9ea26ea26573a6337c88	declared-finite-contract
numeric-3f6b181466371853761f2b8d00898791851fda208ceaeed53bdc9290960112ba	declared-finite-contract
numeric-44b36ac4a63a7373f0fa80698b6f6f05ebe56dc39f90e90c20ee95aefff40f35	declared-finite-contract
numeric-77d032d984c7dbddb599d1aef4d416de87d66a914ac4ac7003913e5aa6569be1	declared-finite-contract
numeric-e86230cdbe15aec478f6da47cf16df71e651b1f3585eb9291039db1ed63e23ff	declared-finite-contract
numeric-a73258d6f2dc2b4f7e6399a9777829e7be1f666798be5a136047c0fc720da87a	declared-finite-contract
numeric-e9584faa888eee6253639b9989d1798cac297f78421c40a462219d8e428b5efc	declared-finite-contract
numeric-3d44f6f3d5927f61043fb4885d1f480e07be2ed1e7b55512ba1f008bc5e91055	historical-snapshot
numeric-85c6ce7f8c9d651ff43bd5d81dea3c0f6903179e3ab4579a9b65c46a5fab9467	declared-finite-contract
numeric-385c2c9b2299f5bbcb6ad14328b8719cd33ba84ebe992db2030c96588a12e38e	declared-finite-contract
numeric-18004dcd3ce1cd2f9a829c63b4608b5e5e848b2a189ec66d03e2ca28c6e4c9a9	declared-finite-contract
numeric-875e04faf25cba4f488974acc8cb43ee3058770de41d0c3657a3d41190213449	declared-finite-contract
numeric-c5601febaf99d2592bcd6bc3da41f157b523c4fcaacd8ce04ea903ee14176540	declared-finite-contract
numeric-4e1c6d2bc7885af51f799707b5d0fa4394e19da8eaa31416aa008f9547211b53	declared-finite-contract
numeric-04efe5723042e64201ef7c4a191d050fc87cc07ae9c0e4836f0d21a65adfc417	declared-finite-contract
numeric-a07823ce5d6f7989004d530d25011240475f62bf3c3e8fdcf04ba03c558d53fc	mutable-aggregate
numeric-a04972a933bf0c4bdc1a472549b1377a0e1961df59c7a93ace06f71f1d481474	declared-finite-contract
numeric-8ec1c658be8d10f7906f82020d7ccfb7a08226d77648c0a64801ee810dbe2e2e	declared-finite-contract
numeric-89e058b0935294edd5f34458cac9254e4f0b0e24be707d6d2d99689ebd114a7a	declared-finite-contract
numeric-40ddb08bf2dc63531b1e95e7a3a508d1e8de39fefe95ced8322fdd874fd69286	declared-finite-contract
numeric-d8240823ef82bd4fa2d8ab1686af248a5c8c4c3bcbf62ecb67f71bb239330c3e	declared-finite-contract
numeric-89299a0ab1a35ff928b0065fdfc134a66b45bc3dbdaa08a3bab1b37a232b9644	declared-finite-contract
numeric-a885e1e4964f557d93da53d567e745280e81fd7728ee1d7429a8a33ddbbd2420	declared-finite-contract
numeric-645b7a8b27837ca840daf4a3887d4f8debfbe482418f1c63c5e10f2ae043e600	declared-finite-contract
numeric-8d95b2ab9d2c99de44aa82fc77b1a7df2101686843472e49be186483ac6508c2	declared-finite-contract
numeric-cba9ad9664bbca0d2db5b761efd92ed0c8be0998b973b0f545add9b785f9f398	declared-finite-contract
numeric-5d9b5438443e77ffc53dbec9b2e7a19cd0d3d8a288c031774545600b57ee615d	policy-threshold
numeric-58cfb064c7208f0064564536763c48ac03a327ef0376644ab1e1bc2ed3fd4485	declared-finite-contract
numeric-bbae7e8aedf7bbca70658c5a6ecacbd072f6ea27e6d3ca0d0a07f4728f3ba639	declared-finite-contract
numeric-c8ca46062f39fad594361207323c9ba4e0049ba2fa9e8e3e33f8f0df35922ee1	declared-finite-contract
numeric-c11ba77f6ed08782ce7ee91968fadb6e68b7df31909187b6ece04cba6cd22956	declared-finite-contract
numeric-a15a594a9cd3786c860b641c9ebd2b3442b7952fdce6235d80783b3eb409bb81	declared-finite-contract
numeric-e0cad887935dffd7ec84c3648ef29216e62b0bed698d7d251408a221df8cfcee	structural-multiplicity
numeric-9ceb48ee433a888ad52d28e8b2f9bc5ca8b88cc798639459f5cfffb1abee015e	declared-finite-contract
numeric-a842ebca96b0caa1798c38e833fd7cdcd6fbdee656485c3c8e9eb76844829363	declared-finite-contract
numeric-e2b651c0c8f00c06d2d074b9cbea1f1faee06b1988797627d5a4238f6031ddd4	historical-snapshot
numeric-2f827dc264886530af827dacdc92fe51525a56bb30631d898872297c28170506	declared-finite-contract
numeric-2d1ea42ab4f982c016a9e86558473ba9a2f306d9b25aeebca68b85907474a5fc	declared-finite-contract
numeric-7371a3b9d400a9a3ac46d4d737d87efdd90ae82a43a65a7eb137be5007a32f1b	declared-finite-contract
numeric-da2f4d26a1f7ae795f831d5afd38dbc9f2535e748794aeea4c8a0b023f62129a	declared-finite-contract
numeric-b551ade77fdf95ca788bc13606ab200159285a455b93f43088782c9f9ecbde40	mutable-aggregate
numeric-e1862eba4510baf0e21f3517db749f81cb41c0562c531ba801f214056c0877de	declared-finite-contract
numeric-0a48fe441b87dc43bb77e6c6a5d9ca5105720cc1711fe3b8a80923cbc154b2f4	policy-threshold
numeric-019f11ec6df215b602b4662fa736847375be28aec8cc681886f12ee54a408eb4	declared-finite-contract
numeric-d512571ff9807f1a4739612c26f4b309f168f65f00dcb52e90c4ef04c9b68130	structural-multiplicity
numeric-dcef7db9b939ba9d37497768c8b50a97f62fd94fdd1d94e86eee774bbf5c6260	structural-multiplicity
numeric-cb55f0460e8e0115ea3615223eb53bc659c67570bcd41732b6579b0d932275ba	declared-finite-contract
numeric-2a1df922fe0440c5a31a3a78288cbb133513bfb13f249641b38fcb31d4f90218	declared-finite-contract
numeric-2d57dc504aa8109f5ac9b71247e66f95e1ae747caa0373bce3c1041cfe781721	declared-finite-contract
numeric-7eaa02175d057b9ef5e9b013c457b0e8c542c85991015a5b7748411682e03a6b	structural-multiplicity
numeric-99ae2261a73f03fb4c72124cc963cb43c9e76b99e77fe7e4df5482be51eb0c6c	structural-multiplicity
numeric-27aed09dee22e1704742f1977d6d16f0264ea54836ab7610f5f294fc76328435	mutable-aggregate
numeric-1bb1301a393b99ded3dc13bf1058d4cc550f784a26b6e4322fcc3eb43281bab6	declared-finite-contract
numeric-50b3d0209f16171236f1b0b158ea47adb2805b43c38c8e69ded6801018bfff0e	declared-finite-contract
numeric-e6c7e7bed824749be48356419626f46a2334eef2f0d2fbb913d420b52ed75b8f	declared-finite-contract
numeric-362cd09fef567ca14bf819fd7cda0827c77b99cc95d304820c7882025ebd6811	declared-finite-contract
numeric-ce1dec54c61fe896fa2f918db98031cafa9019b62292850e8fdc2f83a730118a	declared-finite-contract
numeric-dae2e24a1d4c9ad410d3732ba030fbbe14d34879c8bd5bd7f6ed8cc27fc30f25	structural-multiplicity
numeric-b342f2fd62545ad2044abfb54748ada9a98486ba1b32d30801a078ac8f72c815	declared-finite-contract
numeric-7b75f7b9c062ce25d0f14e747c49b6096621b398ef44c40fb35159d980cf7d96	structural-multiplicity
numeric-a4d1a833bcfc690d2c8c7766af9b8ad527f538f77e03e15261fe10e8faa4df56	declared-finite-contract
numeric-370d42be41a2b7b84ffcc124db025dbb8c4daf5dbe752ecf7082e1a1b817823a	mutable-aggregate
numeric-764a1a8f2314914e9ee5f07175f94ed3bfd5c81359f90bb40634ba133f0006d7	declared-finite-contract
numeric-cff959e45c4328bfc972271f0a932721cdd5f01a0e81df4501e36e308b70f6c2	mutable-aggregate
numeric-5257c3ee5a1eb3e09eab4b22ff9d9834862226ee196ac6f047796c9cccfaffe2	declared-finite-contract
numeric-0f0bdfe3ee60a354936c36447d4b1f2040bceac536cd6e2776563378f1696a63	declared-finite-contract
numeric-e60c579334f146063e87ad2514ece261767b8a06955138a954de8f3af189b8a3	declared-finite-contract
